报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),256456,165575,80937,319218,238952,158159,77004,285146,214012,138553,67393,252165,190327,122763,59362,239661,178568,121120,227831,205925,199175,,
营业收入(万元),,,,,,,,,,,,,,,,,,,,,,171660,
利息收入(万元),492253,324631,157445,607941,452476,299388,144851,552064,407220,264177,127513,487200,362881,240085,121445,506622,381400,255075,466260,404773,362111,264505,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),12101,7658,4072,12056,9264,6614,3473,19653,16917,13309,6232,21449,15792,10746,5052,18417,14535,12275,13785,10704,8573,5362,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),272,192,107,482,283,160,82,427,292,199,90,445,286,158,92,425,248,150,324,382,445,369,
营业总成本(万元),141457,87940,45138,187729,131845,86470,44180,160000,117732,73497,37444,142560,101420,64202,33124,129848,92628,63164,117199,89773,86876,,
营业成本(万元),,,,,,,,,,,,,,,,,,,,,,73930,
利息支出(万元),275264,182432,86912,309040,229004,153010,74126,283522,211281,139949,67556,255768,191823,129859,66940,290280,220030,148303,254479,208822,171991,98357,
手续费及佣金支出(万元),3159,1875,689,3473,2237,1499,851,3329,2349,1387,708,3474,2294,1694,575,2382,1645,997,2950,1323,1029,470,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),,,,,,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),118,79,39,157,118,79,39,157,118,79,39,157,118,79,39,157,118,79,192,200,205,244,
营业税金及附加(万元),2125,1420,724,2694,1991,1304,664,2883,2229,1257,630,6339,5438,5052,3398,14358,10788,7312,13014,10389,9258,7336,
销售费用(万元),70130,46431,24055,92990,64123,42189,21990,85481,60847,40211,19671,81691,58794,38629,18770,77273,54973,37500,70284,60344,54199,50986,
管理费用(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值损失(万元),,,,91888,65613,42898,21487,71479,54539,31950,17104,54373,37070,20442,10916,38059,26749,18273,33709,18840,23215,15364,
公允价值变动收益(万元),-802,-2092,-1185,5405,2918,2914,960,-4775,-2774,-2435,-1639,-2433,545,-315,-2609,1259,866,220,700,-731,,,
投资收益(万元),30658,19294,8063,5147,4717,3301,2651,4514,5873,4543,3422,4276,4652,3457,2842,5097,2847,2663,3920,799,661,11,
对联营企业和合营企业的投资收益(万元),5217,3880,2729,4190,4841,3481,2747,4197,5834,4332,3358,3610,3978,3027,2586,3842,3842,2314,1695,,,,
汇兑收益(万元),429,200,35,642,536,271,-36,162,114,97,38,469,288,186,56,502,346,37,273,142,404,241,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),114999,77635,35800,131489,107107,71690,32823,125146,96279,65057,29950,109605,88907,58561,26238,109813,85940,57957,110632,116152,112298,97730,
营业外收入(万元),245,136,31,289,128,89,56,662,476,337,174,480,253,208,35,470,403,82,7503,5954,1602,629,
营业外支出(万元),1008,931,411,2026,1467,995,408,3219,1920,1015,21,701,490,386,331,7824,6660,3895,3807,2401,1347,2101,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,,,,,,,
利润总额(万元),114236,76841,35420,129752,105768,70785,32471,122590,94835,64379,30103,109385,88670,58384,25942,102459,79683,54143,114328,119705,112553,96258,
所得税费用(万元),17648,11917,5004,22177,19607,13070,5867,23298,17715,12253,6481,21032,18821,11473,4709,20558,16384,12140,22552,26500,25774,22785,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
净利润(万元),96588,64924,30416,107575,86161,57715,26604,99292,77121,52126,23621,88353,69849,46911,21233,81901,63299,42003,91776,93204,86779,73473,
归属于母公司所有者的净利润(万元),95972,64410,30347,109552,86235,57854,26664,99495,77128,52182,23806,89277,69820,47263,21551,83334,63928,42771,92562,92536,86502,72687,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),617,513,69,-1976,-75,-139,-60,-203,-8,-56,-185,-924,30,-353,-318,-1432,-629,-768,-785,669,277,786,
基本每股收益,0.52,0.35,0.16,0.59,0.47,0.31,0.14,0.54,0.42,0.28,0.13,0.52,0.42,0.28,0.13,0.5,0.38,0.26,0.56,0.56,0.52,0.48,
稀释每股收益,0.45,0.3,0.14,0.52,0.41,0.28,0.14,0.54,0.42,0.28,0.13,0.52,0.42,0.28,0.13,0.5,0.38,0.26,0.56,0.56,0.52,0.48,
