报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),5887,12266,16866,25826,9610,32205,16006,34518,31694,20151,29248,43684,32951,9110,22626,13493,14938,15045,9855,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,
应收票据(万元),,,,153,,,,,,40,40,,18,18,46,,193,,,
应收账款(万元),49738,51534,59293,46630,56455,58502,48906,52273,45094,49421,38972,44332,40418,45361,31693,25811,18177,12150,11638,
预付款项(万元),10686,10214,3962,3549,4189,5073,2744,3393,3024,3828,7035,695,3275,4666,1316,1196,1883,2117,2665,
应收保费(万元),,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,61,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,1590,,1298,1381,1425,1244,1225,3393,1406,1154,724,1226,922,698,832,778,705,979,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,
存货(万元),42139,35745,54369,33517,54256,25501,31337,22661,22444,19456,27229,16368,29194,18609,14798,32880,30669,18564,12316,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),,187,784,75,719,215,1484,1,,12990,,,,,,5011,,,,
流动资产合计(万元),110611,111535,136604,111047,126610,122922,101721,114132,105649,107292,103678,105803,107082,78687,71177,79222,66637,48580,37453,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,600,600,600,600,600,600,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),11870,11313,10609,10066,9088,10066,9946,10242,8881,4977,5000,,,,,,,8,26,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,8304,,6959,,7312,,1792,,1768,,1642,,1537,1496,1307,1129,,,
累计折旧(万元),,1025,,792,,1308,,1150,,1134,,1039,,945,853,591,613,,,
固定资产净值(万元),,7279,,6167,,6004,,642,,633,,603,,592,643,717,517,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,
固定资产(万元),,7279,,6167,6167,6004,6002,642,642,633,590,603,578,592,643,717,517,553,576,
在建工程(万元),,,,,,,,,,,,,,,,,,,,
工程物资(万元),,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,
无形资产(万元),2097,1221,901,939,472,515,513,514,122,139,156,172,151,129,158,216,132,397,264,
开发支出(万元),1173,1727,1835,1581,1830,1479,1279,999,1069,895,733,491,,,,,,90,,
商誉(万元),,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),144,29,31,34,36,38,29,29,29,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),248,238,314,283,454,496,531,519,573,517,450,399,610,574,338,741,521,435,323,
其他非流动资产(万元),,,,1155,1155,,,5329,,,,,,,,,,,,
非流动资产合计(万元),23407,22408,21596,20824,19802,19198,18899,18874,11916,7162,6930,1665,1339,1295,1139,1673,1169,1482,1189,
资产总计(万元),134019,133943,158201,131870,146412,142120,120621,133006,117565,114454,110607,107468,108421,79982,72316,80895,67806,50062,38642,
短期借款(万元),32743,38961,44665,23000,34881,33946,33000,35000,34237,30244,22817,10100,26000,25993,10500,7100,4000,2500,500,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,
应付票据(万元),2718,1845,,5586,,16174,1316,2365,159,2453,1395,2238,1293,3452,3640,2349,2900,,,
应付账款(万元),9496,6607,,13837,,13087,8863,14440,7075,5879,9897,15436,10124,9472,14648,18431,16446,11585,10272,
预收账款(万元),2962,2318,13516,4869,1461,907,2103,1900,1969,2074,4827,3470,2582,1009,3040,17290,14409,9907,10334,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2680,2568,2495,4350,1742,1670,1666,2763,1569,1609,1634,3193,1600,1562,3144,3673,2835,2649,1586,
应交税费(万元),175,92,36,1093,214,512,278,2211,579,341,-728,1825,-1335,1121,2572,3246,2980,2287,1267,
应付利息(万元),,,,,,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,,,1500,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,1079,,1530,1647,1618,363,586,220,183,135,131,644,198,78,111,138,86,87,
预提费用(万元),,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,11,1011,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),51796,53470,79413,54265,72423,67915,47589,59265,45808,42782,39978,36393,40907,42808,37621,52200,43708,30525,25058,
长期借款(万元),,,,,,,,,,,,,,,,,,,11,
应付债券(万元),,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),,9,18,27,36,45,54,63,72,81,90,99,108,132,180,276,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),0,9,18,27,36,45,54,63,72,81,90,99,108,132,180,276,0,0,11,
负债合计(万元),51796,53479,79431,54292,72459,67960,47643,59328,45880,42863,40068,36492,41015,42940,37801,52476,43708,30525,25069,
实收资本(或股本)(万元),18110,18117,18117,18117,18117,18117,12000,12000,12000,12000,12000,12000,12000,9000,9000,9000,9000,9000,5000,
资本公积(万元),31797,31725,31558,31305,31053,30800,35527,35527,35527,35527,35527,35527,35529,8017,8017,8017,8017,8017,1,
减:库存股(万元),921,973,1360,1360,1360,1360,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,
盈余公积(万元),3650,3650,3650,3650,3114,3114,3115,3114,2667,2667,2667,2667,2072,2072,2072,1462,922,466,731,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,
未分配利润(万元),29586,27946,26804,26811,24503,24042,22985,23428,21491,21398,20346,20783,17806,17954,15427,9941,6160,2029,7835,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,24,5,
归属于母公司股东权益合计(万元),82222,80464,78769,77579,73953,74161,72977,73678,71685,71591,70539,70976,67406,37042,34515,28419,24099,19537,13573,
少数股东权益(万元),,,,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),82222,80464,78769,77579,73953,74161,72977,73678,71685,71591,70539,70976,67406,37042,34515,28419,24099,19537,13573,
负债和所有者权益(或股东权益)总计(万元),134019,133943,158201,131870,146412,142120,120621,133006,117565,114454,110607,107468,108421,79982,72316,80895,67806,50062,38642,		
