报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),10291,13495,12474,16020,9445,8674,21957,29866,25613,4439,4900,7126,10335,7244,5274,9713,6149,2255,
结算备付金(万元),,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,
应收票据(万元),110,,,,,,,75,,,,,,,,,,,
应收账款(万元),12286,12165,11686,11460,12120,11114,11014,10580,9757,8509,6706,6962,6277,6392,6637,4935,3915,4182,
预付款项(万元),671,680,487,562,1092,864,1010,352,793,994,594,419,192,840,793,638,274,292,
应收保费(万元),,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,
其他应收款(万元),,862,,995,1093,1037,1010,1102,1192,1045,800,676,1025,1028,580,557,302,508,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,
存货(万元),3740,3151,3230,2900,3346,3081,3244,2584,2517,2420,2097,2132,1505,769,550,842,479,462,
待摊费用(万元),,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,
其他流动资产(万元),11643,8711,11696,11273,13264,14699,2542,78,312,184,341,3,49,,,,,,
流动资产合计(万元),39577,39065,40500,43211,40360,39470,40778,44636,40184,17591,15437,17318,19384,16273,13834,16685,11119,7699,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,
长期股权投资(万元),859,876,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,22442,,22313,,22118,,21939,,,21868,21864,21628,21127,19637,1414,931,783,
累计折旧(万元),,5125,,4707,,4332,,3933,,,3352,3148,2339,1514,1111,747,549,345,
固定资产净值(万元),,17317,,17606,,17786,,18006,,,18516,18717,19290,19613,18526,666,382,438,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,
固定资产(万元),,17317,,17606,17700,17786,17815,18006,18149,18327,18516,18717,19290,19613,18526,666,382,437,
在建工程(万元),,7324,,,4168,2897,2899,2808,1936,1387,1244,1167,10,68,1192,15620,,,
工程物资(万元),,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,
无形资产(万元),3474,3511,3542,3564,3580,3608,3636,3615,3610,3635,3644,3668,42,66,72,100,141,101,
开发支出(万元),,,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,1,,,,66,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),200,204,191,184,176,158,113,117,101,96,93,94,82,66,25,18,12,16,
其他非流动资产(万元),,,,,,,,,,,,,,,,,7062,2798,
非流动资产合计(万元),29781,29261,28029,27103,25654,24479,24493,24577,23826,23475,23526,23676,19453,19844,19845,16435,7626,3449,
资产总计(万元),69357,68325,68530,70313,66015,63949,65271,69213,64010,41066,38963,40994,38837,36117,33679,33120,18745,11148,
短期借款(万元),,,,,,,,400,400,400,400,,703,,,1130,3499,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,,,
应付账款(万元),1442,1258,,1524,,1188,754,708,509,529,554,580,713,952,699,236,160,76,
预收账款(万元),1273,1180,1244,1523,1320,1004,2524,2396,957,967,565,1055,1630,1905,290,469,143,342,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),901,680,347,1590,872,655,298,1287,674,506,257,1314,832,732,475,543,378,333,
应交税费(万元),174,252,60,638,369,71,251,634,212,308,228,866,285,478,378,686,668,661,
应付利息(万元),,,,,,,,,,,,,,,,,,,
应付股利(万元),1,1,1,1,1,1,1,1,1,1,650,1003,986,29,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,
其他应付款(万元),,1165,,890,,869,817,745,1167,756,581,573,269,557,359,266,393,472,
预提费用(万元),,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,153,133,131,86,65,49,34,27,28,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,1738,999,533,358,341,524,410,600,800,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,
流动负债合计(万元),4772,4537,4210,6166,4923,3787,4645,7908,4919,4153,3727,5862,6026,5129,2849,4165,5268,1912,
长期借款(万元),,,,,,,,770,1509,2133,1434,1363,1762,3876,5686,5686,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),175,204,178,151,240,201,140,137,188,,,,,,,,,,
长期递延收益(万元),3518,3505,3578,3679,3812,3754,3841,3937,4034,4161,4257,4353,5201,4890,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,4548,4612,1,21,
非流动负债合计(万元),3693,3709,3756,3830,4052,3955,3981,4844,5731,6294,5691,5716,6963,8766,10234,10298,1,21,
负债合计(万元),8466,8246,7967,9996,8975,7742,8626,12753,10650,10447,9418,11578,12990,13895,13084,14463,5269,1933,
实收资本(或股本)(万元),6668,6668,6668,6668,6668,6668,6668,6668,6668,5000,5000,5000,5000,5000,5000,5000,5000,5000,
资本公积(万元),22071,22071,22071,22071,22071,22071,22071,22071,22071,1485,1485,1485,2215,2215,2055,2055,2055,2055,
减:库存股(万元),,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,
盈余公积(万元),3550,3550,3550,3550,3185,3185,3185,3185,2716,2716,2716,2716,2314,1829,1438,1438,920,216,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,
未分配利润(万元),28017,27205,27707,27467,24508,23691,24199,23986,21428,21002,19941,19765,15909,12642,12102,10164,5501,1944,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),60306,59494,59996,59756,56432,55615,56123,55910,52883,30203,29142,28966,25437,21687,20595,18657,13476,9215,
少数股东权益(万元),585,585,567,561,608,591,522,550,477,416,404,451,409,535,,,,,
所有者权益(或股东权益)合计(万元),60892,60079,60563,60317,57040,56207,56645,56460,53360,30619,29546,29417,25847,22222,20595,18657,13476,9215,
负债和所有者权益(或股东权益)总计(万元),69357,68325,68530,70313,66015,63949,65271,69213,64010,41066,38963,40994,38837,36117,33679,33120,18745,11148,		
