报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),10400,7652,9737,10458,6885,7984,5309,10320,7598,9052,7810,6459,28052,27336,5400,1224,4814,3711,2839,1502,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,7,,,279,15,,,,23,,,,,,81,,68,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),,,30,,90,90,,250,100,5,,70,526,628,530,1100,1509,1578,818,411,
应收账款(万元),10054,11129,9915,11017,14438,17198,13569,14317,13561,13092,10456,11071,10766,11671,9804,11692,7868,8805,7113,5673,
预付款项(万元),2925,275,147,217,356,465,533,103,1298,1174,267,165,359,337,191,584,94,104,87,253,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,856,,1253,268,123,291,227,313,273,455,506,359,463,550,434,695,579,497,263,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),12070,12682,13139,15182,12188,14252,13523,14610,11436,11596,11419,11937,8404,8302,8394,9422,10203,10947,11449,11917,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),13029,17253,19831,18501,21239,17123,21235,18827,17498,15498,22230,22145,254,129,,198,221,79,96,,
流动资产合计(万元),49521,49847,53705,56635,55463,57235,54739,58669,51805,50691,52636,52376,48719,48866,24870,24654,25404,25885,22899,20087,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,15314,,15055,,14153,,14117,,13873,,13763,,13257,,13079,12833,10804,,,
累计折旧(万元),,8024,,7556,,7298,,6877,,6479,,6074,,5842,,5358,4358,3505,,,
固定资产净值(万元),,7290,,7499,,6855,,7241,,7394,,7689,,7416,,7722,8475,7299,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,7290,,7499,6899,6855,6948,7241,7313,7394,7524,7689,7425,7416,7632,7722,8475,7299,6475,6466,
在建工程(万元),,3783,,2775,2678,1623,877,774,885,724,751,824,764,718,697,664,20,17,735,420,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),6689,6730,6773,6815,6829,6871,6911,6955,6998,7042,7085,7129,7172,7216,7259,7303,7477,3038,3103,3185,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,
商誉(万元),1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,
长期待摊费用(万元),167,181,195,209,221,239,260,285,36,47,58,70,79,90,101,112,77,77,115,108,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),488,485,420,415,609,584,386,381,363,354,349,357,256,250,269,276,232,137,78,56,
其他非流动资产(万元),290,228,381,108,719,926,442,442,4,8,8,8,,,,4,43,4975,45,25,
非流动资产合计(万元),20846,20031,18882,19155,19289,18432,17160,17412,16934,16904,17111,17411,17030,17023,17292,17415,17658,16877,11886,11594,
资产总计(万元),70367,69879,72587,75790,74753,75667,71899,76081,68739,67595,69747,69787,65749,65889,42163,42070,43062,42761,34785,31681,
短期借款(万元),,,,,,,,4214,,,,,,400,13300,13149,14205,17872,13053,11785,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),434,407,32,,781,794,0,,105,38,30,4,,,,40,36,,13,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,,,,,
应付账款(万元),5342,6688,,6481,,7431,6567,6847,5322,5606,4747,5135,4228,5647,4167,4955,4293,4294,3848,5578,
预收账款(万元),49,56,69,72,71,354,152,164,92,283,263,277,136,75,77,112,334,308,154,109,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1479,1231,1074,1484,1415,1300,1022,1473,1280,1068,890,1683,1242,990,705,1178,1034,854,643,407,
应交税费(万元),797,806,568,729,1265,750,322,392,352,414,397,485,520,578,558,736,418,631,464,-483,
应付利息(万元),,,,,,96,96,40,,,,,,9,38,28,36,63,81,19,
应付股利(万元),,,6813,,,3294,,,,,,,,,,,597,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,1022,,1158,751,709,163,176,228,186,216,199,139,189,184,187,10,8,8,2104,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),8817,10210,15253,9923,10906,14730,8323,13307,7378,7595,6544,7783,6264,7887,19029,20386,20963,24031,18264,19518,
长期借款(万元),,,,,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,
