报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),37634,42380,19932,93310,31425,31729,41171,43076,50870,48551,12859,2797,4123,6087,9233,7242,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),44886,23823,29290,17416,22051,23625,26320,17767,29605,24568,19031,22892,10534,15073,7955,12106,
应收账款(万元),48499,45619,42278,53703,41673,51400,49838,42820,34154,41526,43208,29785,29316,40080,38062,37139,
预付款项(万元),18635,13386,17093,15383,23668,18301,14703,31257,40983,32873,9768,14942,3861,7764,13055,13620,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,1131,296,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,131,,139,124,130,190,143,70,115,111,156,312,155,31,1052,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),48424,50169,49336,55214,57803,52195,46031,52287,48548,38764,42927,48373,29614,36383,50414,54128,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),87450,101943,128564,112508,188323,123015,93863,78012,81730,75101,2696,700,1115,,,,
流动资产合计(万元),285670,277450,286623,347673,365067,300394,272116,265361,287091,261794,130598,119645,78875,105542,118750,125287,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),2920,2950,2950,2950,3000,3000,3000,3000,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,
固定资产原值(万元),,450789,,445038,,434557,,367944,,344115,,342174,336880,317528,,,
累计折旧(万元),,215802,,201595,,186154,,172432,,158926,,145510,131360,106102,,,
固定资产净值(万元),,234987,,243443,,248403,,195512,,185189,,196664,205520,211426,,,
固定资产减值准备(万元),,22795,,22968,,20524,,20640,,8218,,8234,6326,1957,,,
固定资产(万元),,212192,,220475,225057,227879,231237,174872,171670,176971,182785,188430,199195,209469,182165,194626,
在建工程(万元),,71607,,17810,4788,2025,1834,44925,46200,27432,11203,4154,13235,3570,16099,10559,
工程物资(万元),,1302,,13,,22,578,1250,390,81,164,6,88,64,1655,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),82452,82898,83758,80906,43763,43945,31494,31677,31862,31548,27868,28032,28689,29346,26396,26981,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,39,193,347,1937,1192,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),8962,9200,9445,9723,9010,9315,9083,9083,6483,6484,5268,5268,4697,4274,3009,2742,
其他非流动资产(万元),,,,,,,,,3000,,,,,,,,
非流动资产合计(万元),415590,380148,360462,331877,285618,286186,277226,264806,259605,242516,227287,225928,246097,247070,231261,236101,
资产总计(万元),701259,657598,647085,679550,650685,586580,549342,530167,546696,504310,357886,345573,324973,352612,350011,361388,
短期借款(万元),8147,3219,17360,17106,27188,27000,5481,5651,8246,8094,7077,10506,15000,40906,62300,56060,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),32549,22190,,23211,,16629,14952,22910,43698,35855,8090,5612,8458,6952,4700,,
应付账款(万元),48014,41507,,47814,,46266,48009,43296,37519,29835,28727,33522,31059,37473,23252,31591,
预收账款(万元),17570,12950,11483,13310,19975,7388,7316,10904,14542,9777,9715,7702,2713,3837,3152,6472,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),4526,3660,3820,3833,3450,3418,2825,3610,2910,2801,2537,2932,2741,2344,2358,1841,
应交税费(万元),3513,5784,4162,25317,11760,6056,5240,2858,3991,3980,4251,6701,826,1357,1738,4355,
应付利息(万元),,,,,,,,,,,,,,,1195,65,
应付股利(万元),,,,15885,,,,,,,,,,,,6972,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,4949,,4168,4508,3876,3138,3136,3382,3370,3514,3122,1962,2892,8777,1314,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),2000,3000,4000,4000,5200,6400,7600,8800,6600,12800,14454,16108,20416,13591,17866,25481,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),122461,97259,109780,154643,143257,117034,94561,101164,120888,106511,78366,86205,83174,109350,125336,134152,
长期借款(万元),,,,1000,2000,3000,4000,5000,9400,9400,11600,13800,29908,37823,38514,55568,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,890,,,,,,,,,,,,
专项应付款(万元),,467,,886,,899,906,1508,1985,2219,1119,1119,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
