报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),21027,18097,15699,18397,13665,13028,6885,15399,11716,11375,5143,7846,5894,6993,8185,5637,3810,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,3001,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),,,,,,,,,,,,,,,,,,
应收账款(万元),14259,9737,11091,10816,13541,10413,9942,8794,12405,9915,10076,7773,11574,8509,7972,8756,4505,
预付款项(万元),2536,2383,3262,1903,1739,995,4263,2598,1522,426,820,1393,1076,137,752,31,221,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,269,,65,639,312,169,331,245,203,385,308,395,434,363,253,419,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),4455,5498,5209,5557,5444,4997,3409,4251,4632,3975,4277,3987,4670,4126,3822,7336,2823,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,
其他流动资产(万元),1435,1465,2292,1278,5436,9119,12225,6233,16482,18635,444,560,187,372,113,685,337,
流动资产合计(万元),44201,37448,40891,38015,40464,38864,36893,37606,47002,44529,21146,21867,23797,20571,21208,22696,12114,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,
长期股权投资(万元),3078,3019,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,
固定资产原值(万元),,25503,,24198,,22931,,13537,,12507,,12076,,9048,,,,
累计折旧(万元),,7326,,6461,,5739,,4933,,4311,,3800,,3055,,,,
固定资产净值(万元),,18177,,17737,,17193,,8605,,8196,,8275,,5993,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,18177,,17737,16895,17193,17578,8605,8707,8196,8187,8275,7821,5993,4699,4232,3936,
在建工程(万元),,,,,635,635,,,,,,,,840,807,101,5,
工程物资(万元),,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),4677,4705,4732,4760,3302,3322,3342,3363,3384,3406,3429,3451,3495,3539,766,774,796,
开发支出(万元),,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,68,72,76,,,,,,235,278,364,,6,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),141,82,108,121,168,140,86,89,100,88,75,66,92,72,120,107,39,
其他非流动资产(万元),457,531,151,200,111,97,156,9142,234,242,274,118,156,418,45,41,,
非流动资产合计(万元),26412,26514,23241,22817,21178,21458,21238,21199,12426,11932,11964,11910,11800,11140,6800,5256,4782,
资产总计(万元),70613,63962,64132,60833,61642,60322,58131,58805,59428,56461,33110,33778,35596,31712,28008,27953,16896,
短期借款(万元),8704,3499,3547,,1320,528,,,,500,500,500,5000,4000,5192,6812,7344,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),60,,,,,,,,,,,,,,,,,
应付账款(万元),2122,1533,,2120,,3066,2113,2700,3706,3035,1323,2277,3006,1433,807,1853,107,
预收账款(万元),393,360,985,537,458,294,311,701,1013,498,713,656,275,338,304,123,1070,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),387,357,318,492,294,425,372,415,447,432,329,480,378,406,315,350,212,
应交税费(万元),409,94,88,280,525,445,212,354,468,282,139,256,157,11,88,23,150,
应付利息(万元),,,,,,,,,,1,1,0,7,7,12,,,
应付股利(万元),,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,88,,119,96,47,61,4,117,55,57,74,72,1,65,854,50,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
