报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),68179,52423,44705,24599,17696,15462,20909,31935,12023,17376,20300,18134,17918,9137,3320,3048,4848,7030,1609,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),500,59,258,135,,,,,,,,184,74,,,,98,37,60,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,
应收票据(万元),122,268,214,204,672,174,1098,864,783,799,1132,634,620,341,572,152,14,,,
应收账款(万元),5698,5902,5869,7041,7396,6400,6454,6844,6553,5637,5141,4683,4586,3849,3352,1410,1239,751,588,
预付款项(万元),2801,1291,2213,989,1626,1270,816,954,993,709,911,456,477,435,401,604,361,241,673,
应收保费(万元),,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,
应收利息(万元),560,555,987,831,,661,677,347,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,1016,,941,1557,931,669,979,1296,1131,1523,444,600,6183,3367,193,135,86,2679,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,
存货(万元),17178,15318,15389,17203,16864,17160,15667,16901,13753,12363,10802,6257,4701,4612,3602,2653,2161,739,406,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,15,,,,,,
其他流动资产(万元),6470,9910,13934,25924,27688,26404,22096,16663,409,56,56,319,10,1836,1583,1395,1149,614,77,
流动资产合计(万元),102593,86742,84664,77867,73498,68461,68387,75487,35809,38072,39866,31111,28986,26408,16196,9456,10004,9497,6092,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),830,830,830,830,854,854,877,854,877,877,877,863,257,263,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),115,115,131,131,157,157,167,162,165,167,172,177,182,191,201,,,,,
固定资产原值(万元),,30818,,32694,,31763,,31120,31002,31220,24617,,17770,15276,,4706,,,,
累计折旧(万元),,9182,,10122,,9122,,8212,7708,7283,6426,,5041,4023,,1313,,,,
固定资产净值(万元),,21636,,22571,,22641,,22908,23294,23938,18191,,12730,11252,,3394,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,
固定资产(万元),,21636,,22571,22965,22641,22319,22908,23294,23938,18191,13098,12730,11252,10424,3394,3249,1947,1961,
在建工程(万元),,5974,,5442,3946,3972,4306,3109,1229,1048,140,1898,211,1417,64,5053,2653,515,110,
工程物资(万元),,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,
无形资产(万元),5198,5436,5119,5536,5208,5382,5010,5398,5024,5106,2417,2427,1194,1245,1295,1358,1375,1374,1434,
开发支出(万元),,,,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),841,705,715,383,173,193,243,87,345,36,,,,,59,,,,9,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),807,735,734,935,1325,1088,946,1045,1091,1241,1258,626,440,436,315,122,119,65,12,
其他非流动资产(万元),615,819,2893,2986,471,471,489,639,402,364,2362,2315,530,172,313,,,,,
非流动资产合计(万元),41075,39070,38093,38814,35099,34759,34356,34202,32427,32777,25417,21405,15542,14976,12672,9926,7396,3901,3527,
资产总计(万元),143668,125811,122757,116680,108597,103220,102743,109689,68236,70849,65284,52516,44528,41384,28868,19382,17401,13399,9619,
短期借款(万元),39125,26597,19368,11276,7631,4072,7224,12314,6735,12330,10585,6632,8226,11496,1217,,,,1150,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),690,,80,381,447,213,,,,,,,,,,,45,4,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,
应付票据(万元),4450,4056,,3892,,2550,2919,2011,2419,2102,1901,1512,1472,1449,1162,1293,1013,2204,890,
应付账款(万元),13167,12159,,15226,,13847,12405,14934,10237,10497,8857,6109,6198,5257,5108,4243,3321,1991,1022,
预收账款(万元),3228,2648,2288,1407,1830,2136,1818,2364,1818,1324,2266,1437,1507,843,974,663,817,670,176,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2213,1640,1253,1875,1377,1331,1288,2170,1599,1452,1555,939,1045,926,785,171,278,175,,
应交税费(万元),764,540,-421,813,756,756,975,1295,821,687,914,289,904,482,222,268,156,210,143,
应付利息(万元),0,,,11,,18,11,25,14,17,14,5,14,21,4,,,,2,
应付股利(万元),,,,,,,,,,,,,,,,,,510,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,2481,,2431,441,652,634,409,304,272,121,195,74,196,169,56,72,94,45,
预提费用(万元),,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,5000,5000,,,,,,,,,,,,,,,,
其他流动负债(万元),92,80,88,,,,144,,,,,,,,,60,56,44,366,
流动负债合计(万元),66115,50201,47088,42312,29059,25577,27419,35522,23947,28681,26213,17118,19439,20670,9641,6753,5758,5903,3792,
长期借款(万元),,,,,5000,5000,5000,5000,5925,5000,5000,5000,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),256,281,297,299,328,298,357,334,344,362,326,358,391,402,302,,,,,
递延所得税负债(万元),280,228,218,189,149,133,85,103,122,85,53,68,45,11,,,24,,8,
其他非流动负债(万元),,,,,,0,,,,,,,,,,202,192,199,72,
非流动负债合计(万元),536,508,515,489,5477,5431,5441,5437,6391,5447,5379,5426,435,413,302,202,217,199,80,
负债合计(万元),66651,50709,47602,42801,34536,31009,32861,40959,30338,34129,31592,22545,19875,21083,9943,6955,5975,6101,3871,
实收资本(或股本)(万元),8777,8734,8734,8740,8740,8740,8600,8600,6450,6450,6450,6450,6000,6000,6000,6000,6000,2572,993,
资本公积(万元),34833,34850,34545,34227,33809,33403,31382,31382,4484,4484,4484,3805,2005,2005,2005,1997,1997,380,41,
减:库存股(万元),1799,2038,2038,2038,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,
盈余公积(万元),4273,4273,4273,4273,3471,3471,3060,3471,3060,3060,3060,2361,2361,1727,1350,263,263,557,393,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,
未分配利润(万元),30947,29287,29715,28686,28044,26745,27204,25449,23978,22718,19577,17339,14268,10566,9573,4166,3166,3009,3740,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),77031,75102,75155,73879,74060,72211,69882,68730,37900,36721,33692,29971,24654,20301,18925,12427,11426,6519,5167,
少数股东权益(万元),-14,-0,-0,-0,0,-0,-0,-0,-1,-1,,,,,,,,778,580,
所有者权益(或股东权益)合计(万元),77017,75102,75155,73879,74060,72211,69882,68730,37898,36720,33692,29971,24654,20301,18925,12427,11426,7297,5748,
负债和所有者权益(或股东权益)总计(万元),143668,125811,122757,116680,108597,103220,102743,109689,68236,70849,65284,52516,44528,41384,28868,19382,17401,13399,9619,		
