报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),17736,15984,17471,29700,17671,18748,17992,14930,4624,11002,26628,31990,9235,9022,2766,9903,4209,4106,4057,1762,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,11,,,,,134,93,,,,,,,543,192,23,208,140,152,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),251,194,563,418,174,3,3,,,,,,,,,,,,,,
应收账款(万元),20581,13864,13249,17171,12419,11475,8858,13347,10603,9251,7548,8918,8639,7269,4797,4973,4703,4814,4269,3222,
预付款项(万元),1390,1167,1419,758,1308,1430,1270,1005,749,973,2271,490,880,1003,655,631,437,530,435,217,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),40,63,105,0,,37,81,249,280,197,107,,,,,,,,,,
应收股利(万元),,,,,,32,32,32,,,,,,,,,,,,,
其他应收款(万元),,692,,1058,610,722,1269,1096,1267,865,706,1248,1202,893,1328,806,595,582,867,208,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),8465,9331,6886,8737,9381,7460,7278,8143,7197,7120,8599,7563,6755,4003,4311,3001,3054,3912,2632,2138,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),11235,12196,14281,1401,11437,10406,12876,9190,18715,14803,769,795,397,1459,5849,1594,2324,1246,350,691,
流动资产合计(万元),60330,53503,55106,59241,53000,50313,49794,48087,43436,44211,46627,51004,27109,23650,20248,21100,15346,15398,12750,8391,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,5906,5379,5388,5240,3460,3595,3552,3626,1623,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),1858,,,,100,100,1717,31,1383,13,48,48,19,24,,34,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,17859,,17503,,16571,,16382,,11693,,8868,7329,6729,,2879,2775,2762,2670,2485,
累计折旧(万元),,3732,,3279,,2857,,2330,,1970,,1652,1393,1233,,983,900,830,681,466,
固定资产净值(万元),,14127,,14224,,13714,,14051,,9724,,7216,5936,5496,,1896,1875,1932,1989,2019,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,14127,,14224,14186,13714,13811,14051,11262,9724,7198,7216,5936,5496,4822,1896,1875,1932,1989,2019,
在建工程(万元),,806,,749,835,1378,1315,1230,3941,4899,5960,3855,1609,1182,622,2427,1281,806,,,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
