报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),2795,3716,5498,12306,8460,6589,11184,7694,12290,9623,9699,10121,25290,25382,4807,5101,3044,2820,1787,1738,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),750,865,126,199,144,575,280,382,405,53,136,144,80,,4,,,,77,,
应收账款(万元),13984,14552,14138,14392,14900,14170,14764,14961,14920,14446,14223,14229,14898,13406,13248,12959,11781,11535,2129,962,
预付款项(万元),716,1008,1120,670,1498,584,1127,491,593,487,498,355,976,648,929,557,461,509,779,1188,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),2,17,31,25,,25,10,49,12,65,16,83,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,652,,725,634,519,571,559,482,408,483,476,733,570,493,586,598,113,152,956,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),7343,6813,6827,5994,5701,5642,5459,5285,5388,5400,5360,5331,5612,6009,5791,5572,4991,5811,4591,5342,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,4509,2560,
其他流动资产(万元),6022,6465,5168,2491,8161,12345,8506,13306,10246,10987,12949,13985,311,442,680,738,275,234,135,2,
流动资产合计(万元),32209,34089,33579,36801,39497,40449,41901,42725,44337,41468,43363,44724,47900,46457,25953,25513,21150,21024,14160,12748,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,2000,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,1210,1671,
长期股权投资(万元),2990,2891,3162,3190,2493,2490,1973,1983,1968,2015,2098,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),939,951,964,976,988,1000,,,,,,,,,,,,,,,
固定资产原值(万元),,10284,,10156,,4630,,5559,,3580,,3454,,2432,2622,2707,3215,3568,,4158,
累计折旧(万元),,1934,,1623,,1332,,1203,,1135,,1096,,1113,1277,1312,1879,2211,,1560,
固定资产净值(万元),,8350,,8533,,3298,,4356,,2445,,2358,,1319,1345,1395,1336,1357,,2598,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,8350,,8533,3278,3298,4256,4356,2426,2445,2495,2358,1275,1319,1345,1395,1336,1357,1811,2598,
在建工程(万元),,4904,,2633,4450,4159,3572,3182,4335,3699,2415,2372,144,100,100,100,55,,,,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),1353,1372,1388,1394,1415,756,764,767,778,763,742,750,751,745,653,660,690,722,43,57,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),116,147,167,181,181,179,203,214,99,98,97,104,49,51,53,52,73,49,13,19,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),1405,1336,1309,1196,744,720,709,665,642,637,602,588,630,612,558,564,429,401,271,232,
其他非流动资产(万元),4826,4639,4502,3509,2771,2280,1376,725,643,544,493,684,447,447,447,427,,,,,
非流动资产合计(万元),26050,24590,24274,21612,16320,14883,12853,11893,10891,12200,8943,6856,3296,3275,3155,3198,2583,2528,3349,4577,
资产总计(万元),58260,58679,57853,58412,55817,55332,54754,54617,55228,53669,52306,51580,51195,49732,29108,28710,23733,23552,17508,17326,
短期借款(万元),,,,,,,,,800,,,,,,,,,10,300,2708,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,
应付票据(万元),94,566,,658,,178,190,388,350,226,384,435,723,538,427,589,640,1775,95,175,
应付账款(万元),1858,1665,,1833,,1126,674,528,728,724,655,481,1057,923,1329,1109,866,2040,1719,2321,
预收账款(万元),549,760,693,781,892,1038,1016,780,1069,1215,1257,1105,1257,1291,1092,1000,716,1053,1298,3191,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),616,529,426,764,535,448,337,608,481,373,306,419,393,396,297,410,343,379,261,210,
应交税费(万元),130,240,260,363,265,327,276,359,238,254,185,248,427,311,286,480,489,571,208,364,
应付利息(万元),,,,,,,,,1,,,,,,,,,,1,2,
应付股利(万元),,,,,,,,,435,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,2071,,1937,1936,1917,1834,1764,1708,1642,1619,1609,1566,1459,1432,1453,1456,2082,2160,2221,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,687,,,,,,,
流动负债合计(万元),5306,5830,5651,6336,4707,5034,4328,4427,5810,4432,4407,4297,5424,5605,4864,5042,4510,7909,6042,11193,
长期借款(万元),,,,,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,3,3,166,166,168,168,,,,,,,,,,,
长期递延收益(万元),196,163,269,274,484,493,502,511,520,530,647,656,585,601,610,619,508,674,359,,
递延所得税负债(万元),99,110,112,113,95,96,87,90,73,70,70,72,61,53,52,54,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,277,
非流动负债合计(万元),295,273,381,388,582,592,754,767,762,768,717,728,646,654,662,673,508,674,359,277,
负债合计(万元),5601,6103,6031,6724,5289,5626,5083,5194,6572,5200,5123,5025,6070,6259,5526,5715,5018,8583,6401,11469,
实收资本(或股本)(万元),14400,14400,14400,14400,14400,14400,14400,14400,14400,8000,8000,8000,8000,8000,6000,6000,6000,6000,6000,3088,
资本公积(万元),14128,14128,14081,14006,14006,14006,14006,14006,14006,20406,20406,20406,20406,20406,3513,3513,3513,3513,3513,500,
减:库存股(万元),,,,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),1875,1875,1875,1875,1875,1875,1875,1875,1384,1384,1327,1327,965,907,872,861,600,406,230,235,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),21442,21359,20794,20967,20248,19425,19391,19143,18866,18679,17450,16822,15755,14160,13197,12621,8602,5050,1364,1848,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),51854,51772,51162,51261,50528,49706,49671,49423,48656,48469,47183,46555,45125,43473,23583,22995,18715,14969,11108,5671,
